indicator_id,country_id,week_ending,value,prior_value,wow_pct,source,source_series_id,ingested_at
F1,US,2024-06-14,5431.60009765625,,,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-06-21,5464.6201171875,5431.60009765625,0.6079,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-06-28,5460.47998046875,5464.6201171875,-0.0758,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-07-05,5567.18994140625,5460.47998046875,1.9542,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-07-12,5615.35009765625,5567.18994140625,0.8651,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-07-19,5505.0,5615.35009765625,-1.9652,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-07-26,5459.10009765625,5505.0,-0.8338,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-08-02,5346.56005859375,5459.10009765625,-2.0615,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-08-09,5344.16015625,5346.56005859375,-0.0449,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-08-16,5554.25,5344.16015625,3.9312,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-08-23,5634.60986328125,5554.25,1.4468,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-08-30,5648.39990234375,5634.60986328125,0.2447,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-09-06,5408.419921875,5648.39990234375,-4.2486,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-09-13,5626.02001953125,5408.419921875,4.0234,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-09-20,5702.5498046875,5626.02001953125,1.3603,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-09-27,5738.169921875,5702.5498046875,0.6246,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-10-04,5751.06982421875,5738.169921875,0.2248,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-10-11,5815.02978515625,5751.06982421875,1.1121,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-10-18,5864.669921875,5815.02978515625,0.8537,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-10-25,5808.1201171875,5864.669921875,-0.9642,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-11-01,5728.7998046875,5808.1201171875,-1.3657,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-11-08,5995.5400390625,5728.7998046875,4.6561,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-11-15,5870.6201171875,5995.5400390625,-2.0835,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-11-22,5969.33984375,5870.6201171875,1.6816,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-11-29,6032.3798828125,5969.33984375,1.0561,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-12-06,6090.27001953125,6032.3798828125,0.9597,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-12-13,6051.08984375,6090.27001953125,-0.6433,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-12-20,5930.85009765625,6051.08984375,-1.9871,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2024-12-27,5970.83984375,5930.85009765625,0.6743,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-01-03,5942.47021484375,5970.83984375,-0.4751,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-01-10,5827.0400390625,5942.47021484375,-1.9425,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-01-17,5996.66015625,5827.0400390625,2.9109,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-01-24,6101.240234375,5996.66015625,1.744,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-01-31,6040.52978515625,6101.240234375,-0.9951,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-02-07,6025.990234375,6040.52978515625,-0.2407,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-02-14,6114.6298828125,6025.990234375,1.471,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-02-21,6013.1298828125,6114.6298828125,-1.66,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-02-28,5954.5,6013.1298828125,-0.975,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-03-07,5770.2001953125,5954.5,-3.0951,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-03-14,5638.93994140625,5770.2001953125,-2.2748,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-03-21,5667.56005859375,5638.93994140625,0.5075,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-03-28,5580.93994140625,5667.56005859375,-1.5283,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-04-04,5074.080078125,5580.93994140625,-9.082,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-04-11,5363.35986328125,5074.080078125,5.7011,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-04-18,5282.7001953125,5363.35986328125,-1.5039,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-04-25,5525.2099609375,5282.7001953125,4.5906,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-05-02,5686.669921875,5525.2099609375,2.9222,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-05-09,5659.91015625,5686.669921875,-0.4706,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-05-16,5958.3798828125,5659.91015625,5.2734,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-05-23,5802.81982421875,5958.3798828125,-2.6108,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-05-30,5911.68994140625,5802.81982421875,1.8762,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-06-06,6000.35986328125,5911.68994140625,1.4999,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-06-13,5976.97021484375,6000.35986328125,-0.3898,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-06-20,5967.83984375,5976.97021484375,-0.1528,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-06-27,6173.06982421875,5967.83984375,3.4389,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-07-04,6279.35009765625,6173.06982421875,1.7217,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-07-11,6259.75,6279.35009765625,-0.3121,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-07-18,6296.7900390625,6259.75,0.5917,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-07-25,6388.64013671875,6296.7900390625,1.4587,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-08-01,6238.009765625,6388.64013671875,-2.3578,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-08-08,6389.4501953125,6238.009765625,2.4277,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-08-15,6449.7998046875,6389.4501953125,0.9445,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-08-22,6466.91015625,6449.7998046875,0.2653,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-08-29,6460.259765625,6466.91015625,-0.1028,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-09-05,6481.5,6460.259765625,0.3288,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-09-12,6584.2900390625,6481.5,1.5859,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-09-19,6664.35986328125,6584.2900390625,1.2161,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-09-26,6643.7001953125,6664.35986328125,-0.31,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-10-03,6715.7900390625,6643.7001953125,1.0851,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-10-10,6552.509765625,6715.7900390625,-2.4313,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-10-17,6664.009765625,6552.509765625,1.7016,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-10-24,6791.68994140625,6664.009765625,1.916,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-10-31,6840.2001953125,6791.68994140625,0.7143,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-11-07,6728.7998046875,6840.2001953125,-1.6286,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-11-14,6734.10986328125,6728.7998046875,0.0789,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-11-21,6602.990234375,6734.10986328125,-1.9471,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-11-28,6849.08984375,6602.990234375,3.7271,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-12-05,6870.39990234375,6849.08984375,0.3111,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-12-12,6827.41015625,6870.39990234375,-0.6257,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-12-19,6834.5,6827.41015625,0.1038,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2025-12-26,6929.93994140625,6834.5,1.3964,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-01-02,6858.47021484375,6929.93994140625,-1.0313,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-01-09,6966.27978515625,6858.47021484375,1.5719,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-01-16,6940.009765625,6966.27978515625,-0.3771,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-01-23,6915.60986328125,6940.009765625,-0.3516,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-01-30,6939.02978515625,6915.60986328125,0.3387,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-02-06,6932.2998046875,6939.02978515625,-0.097,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-02-13,6836.169921875,6932.2998046875,-1.3867,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-02-20,6909.509765625,6836.169921875,1.0728,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-02-27,6878.8798828125,6909.509765625,-0.4433,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-03-06,6740.02001953125,6878.8798828125,-2.0186,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-03-13,6632.18994140625,6740.02001953125,-1.5998,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-03-20,6506.47998046875,6632.18994140625,-1.8955,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-03-27,6368.85009765625,6506.47998046875,-2.1153,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-04-03,6582.68994140625,6368.85009765625,3.3576,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-04-10,6816.89013671875,6582.68994140625,3.5578,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-04-17,7126.06005859375,6816.89013671875,4.5354,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-04-24,7165.080078125,7126.06005859375,0.5476,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-05-01,7230.1201171875,7165.080078125,0.9077,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-05-08,7398.93017578125,7230.1201171875,2.3348,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-05-15,7408.5,7398.93017578125,0.1293,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-05-22,7473.47021484375,7408.5,0.877,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-05-29,7580.06005859375,7473.47021484375,1.4262,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-06-05,7383.740234375,7580.06005859375,-2.59,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,US,2026-06-12,7405.72998046875,7383.740234375,0.2978,yfinance,^GSPC,2026-06-09T08:01:45.798391
F1,EA,2024-06-14,4839.14013671875,,,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-06-21,4907.2998046875,4839.14013671875,1.4085,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-06-28,4894.02001953125,4907.2998046875,-0.2706,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-07-05,4979.39013671875,4894.02001953125,1.7444,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-07-12,5043.02001953125,4979.39013671875,1.2779,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-07-19,4827.240234375,5043.02001953125,-4.2788,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-07-26,4862.5,4827.240234375,0.7304,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-08-02,4638.7001953125,4862.5,-4.6026,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-08-09,4675.27978515625,4638.7001953125,0.7886,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-08-16,4840.52001953125,4675.27978515625,3.5343,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-08-23,4909.2001953125,4840.52001953125,1.4189,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-08-30,4957.97998046875,4909.2001953125,0.9936,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-09-06,4738.06005859375,4957.97998046875,-4.4357,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-09-13,4843.990234375,4738.06005859375,2.2357,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-09-20,4871.5400390625,4843.990234375,0.5687,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-09-27,5067.4501953125,4871.5400390625,4.0215,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-10-04,4954.93994140625,5067.4501953125,-2.2203,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-10-11,5003.919921875,4954.93994140625,0.9885,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-10-18,4986.27001953125,5003.919921875,-0.3527,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-10-25,4943.08984375,4986.27001953125,-0.866,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-11-01,4877.75,4943.08984375,-1.3218,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-11-08,4802.759765625,4877.75,-1.5374,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-11-15,4794.85009765625,4802.759765625,-0.1647,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-11-22,4789.080078125,4794.85009765625,-0.1203,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-11-29,4804.39990234375,4789.080078125,0.3199,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-12-06,4977.77978515625,4804.39990234375,3.6088,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-12-13,4967.9501953125,4977.77978515625,-0.1975,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-12-20,4862.27978515625,4967.9501953125,-2.127,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2024-12-27,4898.8798828125,4862.27978515625,0.7527,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-01-03,4871.4501953125,4898.8798828125,-0.5599,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-01-10,4977.259765625,4871.4501953125,2.172,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-01-17,5148.2998046875,4977.259765625,3.4364,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-01-24,5219.3701171875,5148.2998046875,1.3805,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-01-31,5286.8701171875,5219.3701171875,1.2933,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-02-07,5325.39990234375,5286.8701171875,0.7288,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-02-14,5493.39990234375,5325.39990234375,3.1547,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-02-21,5474.85009765625,5493.39990234375,-0.3377,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-02-28,5463.5400390625,5474.85009765625,-0.2066,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-03-07,5468.41015625,5463.5400390625,0.0891,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-03-14,5404.18017578125,5468.41015625,-1.1746,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-03-21,5423.830078125,5404.18017578125,0.3636,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-03-28,5331.39990234375,5423.830078125,-1.7041,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-04-04,4878.31005859375,5331.39990234375,-8.4985,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-04-11,4787.22998046875,4878.31005859375,-1.867,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-04-18,4935.33984375,4787.22998046875,3.0939,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-04-25,5154.1201171875,4935.33984375,4.4329,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-05-02,5285.18994140625,5154.1201171875,2.543,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-05-09,5309.740234375,5285.18994140625,0.4645,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-05-16,5427.52978515625,5309.740234375,2.2184,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-05-23,5326.31005859375,5427.52978515625,-1.8649,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-05-30,5366.58984375,5326.31005859375,0.7562,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-06-06,5430.169921875,5366.58984375,1.1847,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-06-13,5290.47021484375,5430.169921875,-2.5727,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-06-20,5233.580078125,5290.47021484375,-1.0753,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-06-27,5325.64013671875,5233.580078125,1.759,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-07-04,5288.81005859375,5325.64013671875,-0.6916,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-07-11,5383.47998046875,5288.81005859375,1.79,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-07-18,5359.22998046875,5383.47998046875,-0.4505,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-07-25,5352.16015625,5359.22998046875,-0.1319,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-08-01,5319.919921875,5352.16015625,-0.6024,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-08-08,5347.740234375,5319.919921875,0.5229,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-08-15,5448.60986328125,5347.740234375,1.8862,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-08-22,5488.22998046875,5448.60986328125,0.7272,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-08-29,5351.72998046875,5488.22998046875,-2.4871,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-09-05,5318.14990234375,5351.72998046875,-0.6275,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-09-12,5390.7099609375,5318.14990234375,1.3644,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-09-19,5458.419921875,5390.7099609375,1.256,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-09-26,5499.7001953125,5458.419921875,0.7563,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-10-03,5651.7099609375,5499.7001953125,2.764,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-10-10,5531.31982421875,5651.7099609375,-2.1302,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-10-17,5607.39013671875,5531.31982421875,1.3753,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-10-24,5674.5,5607.39013671875,1.1968,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-10-31,5662.0400390625,5674.5,-0.2196,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-11-07,5566.52978515625,5662.0400390625,-1.6869,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-11-14,5693.77001953125,5566.52978515625,2.2858,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-11-21,5515.08984375,5693.77001953125,-3.1382,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-11-28,5668.169921875,5515.08984375,2.7757,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-12-05,5723.93017578125,5668.169921875,0.9837,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-12-12,5720.7099609375,5723.93017578125,-0.0563,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-12-19,5760.35009765625,5720.7099609375,0.6929,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2025-12-26,5749.27978515625,5760.35009765625,-0.1922,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-01-02,5796.22021484375,5749.27978515625,0.8165,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-01-09,5997.47021484375,5796.22021484375,3.4721,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-01-16,6029.4501953125,5997.47021484375,0.5332,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-01-23,5948.2001953125,6029.4501953125,-1.3476,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-01-30,5947.81005859375,5948.2001953125,-0.0066,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-02-06,5998.39990234375,5947.81005859375,0.8506,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-02-13,5985.22998046875,5998.39990234375,-0.2196,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-02-20,6131.31005859375,5985.22998046875,2.4407,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-02-27,6138.41015625,6131.31005859375,0.1158,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-03-06,5719.89990234375,6138.41015625,-6.8179,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-03-13,5716.60986328125,5719.89990234375,-0.0575,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-03-20,5501.27978515625,5716.60986328125,-3.7667,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-03-27,5505.7998046875,5501.27978515625,0.0822,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-04-03,5692.85986328125,5505.7998046875,3.3975,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-04-10,5926.10986328125,5692.85986328125,4.0972,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-04-17,6057.7099609375,5926.10986328125,2.2207,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-04-24,5883.47998046875,6057.7099609375,-2.8762,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-05-01,5881.509765625,5883.47998046875,-0.0335,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-05-08,5911.52978515625,5881.509765625,0.5104,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-05-15,5827.759765625,5911.52978515625,-1.4171,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-05-22,6019.4501953125,5827.759765625,3.2893,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-05-29,6050.5400390625,6019.4501953125,0.5165,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-06-05,6062.06982421875,6050.5400390625,0.1906,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,EA,2026-06-12,6089.919921875,6062.06982421875,0.4594,yfinance,^STOXX50E,2026-06-09T08:01:48.245961
F1,SG,2024-06-14,3297.550048828125,,,yfinance,^STI,2026-06-09T08:01:48.488375
F1,SG,2024-06-21,3306.02001953125,3297.550048828125,0.2569,yfinance,^STI,2026-06-09T08:01:48.488375
F1,SG,2024-06-28,3332.800048828125,3306.02001953125,0.81,yfinance,^STI,2026-06-09T08:01:48.488375
F1,SG,2024-07-05,3410.81005859375,3332.800048828125,2.3407,yfinance,^STI,2026-06-09T08:01:48.488375
F1,SG,2024-07-12,3497.780029296875,3410.81005859375,2.5498,yfinance,^STI,2026-06-09T08:01:48.488375
F1,SG,2024-07-19,3447.56005859375,3497.780029296875,-1.4358,yfinance,^STI,2026-06-09T08:01:48.488375
F1,SG,2024-07-26,3426.469970703125,3447.56005859375,-0.6117,yfinance,^STI,2026-06-09T08:01:48.488375
F1,SG,2024-08-02,3381.449951171875,3426.469970703125,-1.3139,yfinance,^STI,2026-06-09T08:01:48.488375
F1,SG,2024-08-09,3261.830078125,3381.449951171875,-3.5375,yfinance,^STI,2026-06-09T08:01:48.488375
F1,SG,2024-08-16,3352.889892578125,3261.830078125,2.7917,yfinance,^STI,2026-06-09T08:01:48.488375
F1,SG,2024-08-23,3387.989990234375,3352.889892578125,1.0469,yfinance,^STI,2026-06-09T08:01:48.488375
F1,SG,2024-08-30,3442.929931640625,3387.989990234375,1.6216,yfinance,^STI,2026-06-09T08:01:48.488375
F1,SG,2024-09-06,3454.469970703125,3442.929931640625,0.3352,yfinance,^STI,2026-06-09T08:01:48.488375
F1,SG,2024-09-13,3562.64990234375,3454.469970703125,3.1316,yfinance,^STI,2026-06-09T08:01:48.488375
F1,SG,2024-09-20,3624.760009765625,3562.64990234375,1.7434,yfinance,^STI,2026-06-09T08:01:48.488375
F1,SG,2024-09-27,3573.360107421875,3624.760009765625,-1.418,yfinance,^STI,2026-06-09T08:01:48.488375
F1,SG,2024-10-04,3589.1298828125,3573.360107421875,0.4413,yfinance,^STI,2026-06-09T08:01:48.488375
F1,SG,2024-10-11,3573.760009765625,3589.1298828125,-0.4282,yfinance,^STI,2026-06-09T08:01:48.488375
F1,SG,2024-10-18,3640.18994140625,3573.760009765625,1.8588,yfinance,^STI,2026-06-09T08:01:48.488375
